jet_pt,20.0,7000.0
jet_eta,-2.5,2.5
jet_phi,-3.141592653589793,3.141592653589793
jet_mass,35.112876892089844,30.924150466918945
jet_jetCharge,0.0230607558041811,0.3664124011993408
jet_chargedMultiplicity,16.6951847076416,8.75546646118164
jet_neutralMultiplicity,14.297550201416016,8.140560150146484
jet_chargedHadronMultiplicity,16.453044891357422,8.729471206665039
jet_neutralHadronMultiplicity,2.1627397537231445,1.593661904335022
jet_muonMultiplicity,0.14584791660308838,0.3999084234237671
jet_electronMultiplicity,0.09629154950380325,0.30901679396629333
jet_photonMultiplicity,12.134797096252441,7.47923469543457
jet_chargedEmEnergy,4.667215347290039,44.330013275146484
jet_neutralEmEnergy,194.3855438232422,246.4860382080078
jet_chargedHadronEnergy,278.2948303222656,288.70404052734375
jet_neutralHadronEnergy,58.69853973388672,143.7699737548828
jet_muonEnergy,5.5020904541015625,35.02476119995117
jet_electronEnergy,4.667215347290039,44.330013275146484
jet_photonEnergy,194.38551330566406,246.4860382080078
jet_chargedEmEnergyFraction,0.020027516409754753,0.09163262695074081
jet_neutralEmEnergyFraction,0.3042515218257904,0.17863287031650543
jet_chargedHadronEnergyFraction,0.5634705424308777,0.20918656885623932
jet_neutralHadronEnergyFraction,0.0970483347773552,0.12673543393611908
jet_muonEnergyFraction,0.015202081762254238,0.0665227547287941
jet_electronEnergyFraction,0.020027516409754753,0.09163262695074081
jet_photonEnergyFraction,0.30425137281417847,0.1786329448223114
jet_pfJetBProbabilityBJetTags,2.1783459186553955,1.9777578115463257
jet_pfJetProbabilityBJetTags,0.4008841812610626,0.43277081847190857
jet_pfTrackCountingHighEffBJetTags,0.909375011920929,24.2217960357666
jet_pfSimpleSecondaryVertexHighEffBJetTags,0.23329630494117737,1.8443210124969482
jet_pfSimpleInclusiveSecondaryVertexHighEffBJetTags,0.5933728218078613,1.822914481163025
jet_pfCombinedSecondaryVertexV2BJetTags,0.42768827080726624,1.0427320003509521
jet_pfCombinedInclusiveSecondaryVertexV2BJetTags,0.448978990316391,1.0445748567581177
jet_pfCombinedMVAV2BJetTags,-0.15392661094665527,0.7850903272628784
jet_pfCombinedCvsLJetTags,0.18291284143924713,0.5394971370697021
jet_pfCombinedCvsBJetTags,0.028707241639494896,0.51438307762146
jet_pfDeepCSVJetTags_probb,0.2575746178627014,0.367095947265625
jet_pfDeepCSVJetTags_probc,0.1323484182357788,0.23402713239192963
jet_pfDeepCSVJetTags_probudsg,0.4677535593509674,0.4232727885246277
jet_pfDeepCSVJetTags_probbb,-0.01062737312167883,0.1819135546684265
charged_hadron_pt,0.03710007667541504,0.06980780512094498
charged_hadron_eta,-0.0007446158560924232,0.1558147519826889
charged_hadron_phi,-0.0006313435733318329,0.8169548511505127
charged_hadron_charge,0.027562815696001053,0.9995720386505127
charged_hadron_etaAtVtx,0.006210999097675085,0.5104816555976868
charged_hadron_phiAtVtx,0.01120601687580347,1.028019666671753
charged_hadron_vx,-0.019984981045126915,1.550500750541687
charged_hadron_vy,0.056888554245233536,1.5592544078826904
charged_hadron_vz,0.6662744879722595,6.460439682006836
charged_hadron_dxy,-0.00837587658315897,2.1987507343292236
charged_hadron_dz,-0.011154606007039547,5.876853942871094
charged_hadron_pixelLayersWithMeasurement,2.5508368015289307,1.6875689029693604
charged_hadron_stripLayersWithMeasurement,6.190043926239014,4.027371406555176
charged_hadron_trackerLayersWithMeasurement,8.740880966186523,4.997633457183838
charged_hadron_trackHighPurity,0.8296046853065491,0.3711947202682495
charged_hadron_puppiWeight,0.6696867346763611,0.4629635512828827
charged_hadron_puppiWeightNoLep,0.6696867346763611,0.4629635512828827
charged_hadron_isIsolatedChargedHadron,0.03038281388580799,0.17077036201953888
neutral_hadron_pt,0.044975485652685165,0.07716470211744308
neutral_hadron_eta,6.3693150877952576e-06,0.1889646351337433
neutral_hadron_phi,-0.002050221897661686,0.9554073810577393
neutral_hadron_puppiWeight,0.923632800579071,0.23550757765769958
neutral_hadron_puppiWeightNoLep,0.9166397452354431,0.2448486089706421
muon_pt,0.10059742629528046,0.1309552937746048
muon_eta,0.0007362861069850624,0.12370546162128448
muon_phi,-0.0009323232225142419,0.7321900129318237
muon_charge,0.017454635351896286,0.9974689483642578
muon_etaAtVtx,0.0009070908417925239,0.12742595374584198
muon_phiAtVtx,-0.0012291875900700688,0.7349389791488647
muon_vx,-0.02037333883345127,0.9072191119194031
muon_vy,0.06774553656578064,0.8932486176490784
muon_vz,0.7909510731697083,5.934629917144775
muon_dxy,-0.015293818898499012,1.273324728012085
muon_dz,-0.021114792674779892,5.249943733215332
muon_pixelLayersWithMeasurement,3.2052080631256104,1.318956971168518
muon_stripLayersWithMeasurement,9.004739761352539,2.143005132675171
muon_trackerLayersWithMeasurement,12.20994758605957,2.7391438484191895
muon_trackHighPurity,0.9449300765991211,0.22536920011043549
muon_puppiWeight,0.6848713755607605,0.44444382190704346
muon_isStandAloneMuon,0.7388352751731873,0.42201459407806396
muon_isGlobalMuon,0.7239544987678528,0.42642366886138916
electron_pt,0.187264546751976,0.18613247573375702
electron_eta,-0.00014749269757885486,0.12844187021255493
electron_phi,-0.004009641241282225,0.7046433687210083
electron_charge,-0.0063331592828035355,0.9988354444503784
electron_etaAtVtx,-0.0001608608872629702,0.1289527714252472
electron_phiAtVtx,-0.004106096923351288,0.7049453258514404
electron_vx,-0.02453433722257614,0.2562347948551178
electron_vy,0.06877952814102173,0.2469114512205124
electron_vz,0.8369333148002625,3.7704238891601562
electron_dxy,0.00020624452736228704,0.3558468222618103
